p,d,q,P,D,Q,s,AIC,RMSE
1,5,1,1,0,0,12,473.2335865161929,60.587860370663854
1,5,1,1,0,1,12,466.7618634210837,25.327294093942584
1,5,1,1,0,2,12,2090.8885587139807,1170.3566018193885
1,5,1,1,0,3,12,340.4775708275361,109.97128270310752
1,5,1,1,1,0,12,424.93035761270374,277.5528922673984
1,5,1,1,1,1,12,409.1688788797032,159.58819030283286
1,5,1,1,1,2,12,3228.585379894125,671564246989.2374
1,5,1,1,1,3,12,263.6492833126835,112.37242521946723
1,5,1,1,2,0,12,396.7252782486462,75.16671910171438
1,5,1,1,2,1,12,373.59856705469775,350.0456604886332
1,5,1,1,2,2,12,288.91058471207856,125.89872978167428
1,5,1,1,2,3,12,206.90032730581817,420.47328890579985
1,5,1,2,0,0,12,408.34681966012414,60.03203264400914
1,5,1,2,0,1,12,409.9440316208927,26.692559645519385
1,5,1,2,0,2,12,1893.1365032328956,3433.53468092265
1,5,1,2,0,3,12,338.00197173302195,42.10316952584742
1,5,1,2,1,0,12,352.65152104226814,230.81881696103338
1,5,1,2,1,1,12,353.99011309631226,166.4970188184169
1,5,1,2,1,2,12,3441.394298138562,42044819778293.48
1,5,1,2,1,3,12,259.3515861210073,135.89974824471588
1,5,1,2,2,0,12,303.6549606333215,561.4161035329046
1,5,1,2,2,1,12,299.6839604127061,134.05415250610145
1,5,1,2,2,2,12,290.548577096036,190.18025529744386
1,5,1,2,2,3,12,202.6601534712839,50.97915741306404
1,5,1,3,0,0,12,345.64575870788354,30.835774967860917
1,5,1,3,0,1,12,347.5986548253789,30.895785428134015
1,5,1,3,0,2,12,16.0,1.4401815885130032e+16
1,5,1,3,0,3,12,339.3675230454806,47.4221836414697
1,5,1,3,1,0,12,275.61499442191655,21.382822397437508
1,5,1,3,1,1,12,268.0695943433128,256.0378831654583
1,5,1,3,1,2,12,2493.62615622695,2771191762092.651
1,5,1,3,1,3,12,261.47409987675303,124.82520097381176
1,5,1,3,2,0,12,192.58694524321336,111.70469145190104
1,5,1,3,2,1,12,194.36533754806834,123.10689956425256
1,5,1,3,2,2,12,215.19974233235945,209.945307516213
1,5,1,3,2,3,12,191.39798492996104,247.42203952123697
1,5,2,0,0,0,12,480.7612002222904,193.29248559824933
1,5,2,0,0,1,12,404.60158753446865,161.12205803307916
1,5,2,0,0,2,12,1670.9524211323735,293.32774135832284
1,5,2,0,0,3,12,294.08690072708794,173.5480326923612
1,5,2,0,1,0,12,432.72051505841256,49.22190770482764
1,5,2,0,1,1,12,342.8137321245928,5.886926269577309
1,5,2,0,1,2,12,12.0,2.4969694817202453e+152
1,5,2,0,1,3,12,218.43756645074149,48.71082411614578
1,5,2,0,2,0,12,428.86030136681575,265.2324674136345
1,5,2,0,2,1,12,316.63081558086475,29.16872780647645
1,5,2,0,2,2,12,236.03357663258151,93.87296341582366
1,5,2,0,2,3,12,171.68833066778376,27.447874894273134
1,5,2,1,0,0,12,417.53898840041404,144.20021789944255
1,5,2,1,0,1,12,407.53986163714876,168.62686480897943
1,5,2,1,0,2,12,1702.4900028618408,253.81187511981554
1,5,2,1,0,3,12,290.6907231002292,77.20947637637724
1,5,2,1,1,0,12,368.81067392023056,10.87753370015043
1,5,2,1,1,1,12,343.0290209025777,5.79809856173202
1,5,2,1,1,2,12,3419.7656392055023,4243300968.1020837
1,5,2,1,1,3,12,219.8224414160949,18.394574180203424
1,5,2,1,2,0,12,352.0471289553609,96.40034660137158
1,5,2,1,2,1,12,318.5222958685421,26.477782835444515
1,5,2,1,2,2,12,238.13391514968265,95.83047601774224
1,5,2,1,2,3,12,173.4905358058813,62.69928375825018
1,5,2,2,0,0,12,356.9346407954187,137.3150719294353
1,5,2,2,0,1,12,354.844789102363,43.459505641808626
1,5,2,2,0,2,12,1710.6804575672709,278.9220255493095
1,5,2,2,0,3,12,292.6977664166042,68.7603406573487
1,5,2,2,1,0,12,305.12370259827577,10.310476479097812
1,5,2,2,1,1,12,306.1398331141629,4.7055991973952205
1,5,2,2,1,2,12,16.0,5.358600229688455e+49
1,5,2,2,1,3,12,214.4410138410733,106.98307818259745
1,5,2,2,2,0,12,268.87117801343794,27.848384229345253
1,5,2,2,2,1,12,257.47736812025295,26.57782076078904
1,5,2,2,2,2,12,249.31844260687194,32.497101651596395
1,5,2,2,2,3,12,176.88518992582587,11.14796104529428
1,5,2,3,0,0,12,304.08935018254385,91.24929865636608
1,5,2,3,0,1,12,304.69214411025143,132.58951336535125
1,5,2,3,0,2,12,1486.3834589137402,446.44243974754863
1,5,2,3,0,3,12,294.70332068910966,65.54272628061801
1,5,2,3,1,0,12,235.73922916328735,7.243571751018123
1,5,2,3,1,1,12,237.91928300302914,51.60616890666746
1,5,2,3,1,2,12,18.0,1.5355308200166248e+31
1,5,2,3,1,3,12,234.79342927674062,114.34861533756803
1,5,2,3,2,0,12,174.5526193101691,33.00319639462831
1,5,2,3,2,1,12,176.5485125779643,34.51868361395413
1,5,2,3,2,2,12,207.77447864889984,117.70111853637684
1,5,2,3,2,3,12,171.30679411081013,55.7389801809246
1,5,3,0,0,0,12,469.4617316615562,149.342963088528
1,5,3,0,0,1,12,389.01790101144263,52.46181631438451
1,5,3,0,0,2,12,1352.5518227989014,461.8702041476177
1,5,3,0,0,3,12,277.6350422393958,38.00164053837109
1,5,3,0,1,0,12,369.7709080010587,6.786967950708849
1,5,3,0,1,1,12,291.9658773290351,12.275482950595576
1,5,3,0,1,2,12,2331.3435029187112,6679885689834.687
1,5,3,0,1,3,12,189.8617406392733,9.65400858297608
1,5,3,0,2,0,12,376.6038276915478,47.75730987160054
1,5,3,0,2,1,12,271.1883543769284,18.22720984494486
1,5,3,0,2,2,12,211.15384648902847,5.717320106141412
1,5,3,0,2,3,12,143.95337379965133,10.370403814224735
1,5,3,1,0,0,12,383.36636188133116,13.917813706512067
1,5,3,1,0,1,12,390.11755893134443,48.759048582853694
1,5,3,1,0,2,12,1383.83978946907,410.11398863915
1,5,3,1,0,3,12,255.82108651403587,7.582350393218023
1,5,3,1,1,0,12,317.7451276014604,6.12166237837348
1,5,3,1,1,1,12,297.43993592428643,17.78343244518267
1,5,3,1,1,2,12,2093.4902979156886,44454.01246586294
1,5,3,1,1,3,12,193.48278799787084,10.201606664149134
1,5,3,1,2,0,12,316.1350267490815,21.469169042616993
1,5,3,1,2,1,12,270.81977473142115,12.399913946432651
1,5,3,1,2,2,12,234.7813082671385,1.6338680334722784
1,5,3,1,2,3,12,146.123216062761,5.100005351783748
1,5,3,2,0,0,12,325.60995199451924,12.477525783414453
1,5,3,2,0,1,12,313.11994174805756,19.425057155672565
1,5,3,2,0,2,12,1391.9990912384014,456.67616358854144
1,5,3,2,0,3,12,255.2509260800759,7.098435542233801
1,5,3,2,1,0,12,291.03641824180454,202.79456944058472
1,5,3,2,1,1,12,273.1862450125108,7.0994077635806425
1,5,3,2,1,2,12,2178.265808273539,6656.876904661822
1,5,3,2,1,3,12,206.4524446203155,261.5385517793824
1,5,3,2,2,0,12,244.84172523051984,22.704053224857667
1,5,3,2,2,1,12,236.10985129785655,26.162396130121728
1,5,3,2,2,2,12,225.78194346808854,29.717714890272156
1,5,3,2,2,3,12,160.54046638763015,15.631522717457319
1,5,3,3,0,0,12,272.3713737408436,3.5047026369432417
1,5,3,3,0,1,12,281.50992078045965,12.25858866420483
1,5,3,3,0,2,12,2111.7797280662744,63190.53388920806
1,5,3,3,0,3,12,254.54402860618347,14.506901498473278
1,5,3,3,1,0,12,212.56404234767894,10.420142928928808
1,5,3,3,1,1,12,212.4681433151581,3.722669738315994
1,5,3,3,1,2,12,1575.3177505882911,146417.27298302256
1,5,3,3,1,3,12,213.52962822654058,39.538755500557265
1,5,3,3,2,0,12,164.26794602276868,8.490089990826782
1,5,3,3,2,1,12,165.9623685140382,7.4301862853435265
1,5,3,3,2,2,12,222.73276914905347,52.17440945324662
1,5,3,3,2,3,12,204.66714385152477,30.501385097739263
1,5,4,0,0,0,12,459.3431427195152,58.88861320894887
1,5,4,0,0,1,12,404.4255970213502,284.68325136220517
1,5,4,0,0,2,12,2892.711212632431,16614614151259.656
1,5,4,0,0,3,12,283.43049043306655,329.7256978362822
1,5,4,0,1,0,12,381.5210278382867,12.397555694814137
1,5,4,0,1,1,12,302.8119403254313,11.472226515300894
1,5,4,0,1,2,12,91.22556603648194,1.4999946855657612e+16
1,5,4,0,1,3,12,194.94235447008396,20.50968355556398
1,5,4,0,2,0,12,386.7165845228288,114.86918477903302
1,5,4,0,2,1,12,278.74624226752354,20.87991401773489
1,5,4,0,2,2,12,209.4689101809593,4.989732830564241
1,5,4,0,2,3,12,150.3913684440634,13.001602572733773
1,5,4,1,0,0,12,394.71901876981156,25.83903033577162
1,5,4,1,0,1,12,365.21060569997957,5.644645961407693
1,5,4,1,0,2,12,2853.323590321723,1824412510651074.2
1,5,4,1,0,3,12,259.45385166620554,9.10323485144752
1,5,4,1,1,0,12,338.3728995269856,10.46147635912073
1,5,4,1,1,1,12,308.81276247970646,22.882722304581
1,5,4,1,1,2,12,98.01333515943158,8897129999955543.0
1,5,4,1,1,3,12,195.52392550076496,13.0143182618181
1,5,4,1,2,0,12,326.1579818728109,35.48273135036404
1,5,4,1,2,1,12,280.8731382906762,19.7166981714334
1,5,4,1,2,2,12,216.3442012353176,3.94513548561551
1,5,4,1,2,3,12,151.9578022131644,5.2647072155954096
1,5,4,2,0,0,12,336.3256028060819,11.072878644966607
1,5,4,2,0,1,12,336.20579253213333,3.07498170891145
1,5,4,2,0,2,12,2865.3850290128785,7895289898161.686
1,5,4,2,0,3,12,263.3397491941977,21.013404523411765
1,5,4,2,1,0,12,286.11672047348634,11.446348135960987
1,5,4,2,1,1,12,287.5550889540809,11.858242790309331
1,5,4,2,1,2,12,20.0,7050066324652541.0
1,5,4,2,1,3,12,197.43223353727552,14.523145184136274
1,5,4,2,2,0,12,249.2436941663373,33.38195329945799
1,5,4,2,2,1,12,259.1681307936308,22.98331702905202
1,5,4,2,2,2,12,221.8458041655017,17.32174121265271
1,5,4,2,2,3,12,180.34580532599745,32.79682877135657
1,5,4,3,0,0,12,290.28293362114323,26.24043049723733
1,5,4,3,0,1,12,293.0421843497545,13.368970828700128
1,5,4,3,0,2,12,2481.8506328241538,5529045148008.799
1,5,4,3,0,3,12,262.3338378738554,5.224122017665392
1,5,4,3,1,0,12,232.22560472969195,213.3170646015093
1,5,4,3,1,1,12,227.27465239917373,20.009080073174484
1,5,4,3,1,2,12,22.0,932150399253523.6
1,5,4,3,1,3,12,210.51490584083524,14.380740299660191
1,5,4,3,2,0,12,164.60486121652252,12.946138697868745
1,5,4,3,2,1,12,171.0401923553982,24.603753186633973
1,5,4,3,2,2,12,181.9651208307014,30.70690868198054
1,5,4,3,2,3,12,169.99168243983402,69.20653431107108
1,5,5,0,0,0,12,453.7945623823367,251.35862741299397
1,5,5,0,0,1,12,383.47320710342325,49.05265414142627
1,5,5,0,0,2,12,3618.273724446479,275460623.66824615
1,5,5,0,0,3,12,267.47949408222064,170.78521199899657
1,5,5,0,1,0,12,351.8358741094333,8.794126581035428
1,5,5,0,1,1,12,279.97184310464854,16.398726051647998
1,5,5,0,1,2,12,95.72530419585046,501071787946111.7
1,5,5,0,1,3,12,183.40076258541777,20.795571604978058
1,5,5,0,2,0,12,339.1610247337851,2.750529940865172
1,5,5,0,2,1,12,256.6456601316308,23.62192864650121
1,5,5,0,2,2,12,254.04336170977479,12.351909100619642
1,5,5,0,2,3,12,128.60078214442984,7.069625557028249
1,5,5,1,0,0,12,397.9291917420247,19.224597202756588
1,5,5,1,0,1,12,337.5359908357971,8.154589766145483
1,5,5,1,0,2,12,2093.3361129671903,21027374731956.156
1,5,5,1,0,3,12,233.51154315412518,13.085032624321423
1,5,5,1,1,0,12,331.9288247552899,17.08609369639552
1,5,5,1,1,1,12,276.4843179323457,16.396303838905403
1,5,5,1,1,2,12,20.0,296394586903139.56
1,5,5,1,1,3,12,186.3003254077199,14.357340501216152
1,5,5,1,2,0,12,333.0431072620984,184.94671566149663
1,5,5,1,2,1,12,260.7902084084788,3.658633747924844
1,5,5,1,2,2,12,245.21499888817075,15.216338875698474
1,5,5,1,2,3,12,156.47469641410353,12.612448072343703
1,5,5,2,0,0,12,321.89307397227793,1.7655486690800473
1,5,5,2,0,1,12,329.2948258459537,3.583381306303385
1,5,5,2,0,2,12,2096.870612683513,133966638464025.97
1,5,5,2,0,3,12,245.49807720020763,9.001512204546602
1,5,5,2,1,0,12,272.5621460079314,11.107659051241676
1,5,5,2,1,1,12,297.93445616799966,18.81549265966136
1,5,5,2,1,2,12,22.0,3067527119460810.0
1,5,5,2,1,3,12,187.5169601970984,8.300094776020405
1,5,5,2,2,0,12,244.02655711571404,16.122434639414134
1,5,5,2,2,1,12,260.98311131803405,376.73448734991683
1,5,5,2,2,2,12,209.85548123247665,15.554729037873917
1,5,5,2,2,3,12,188.28907949304173,140.01964516375776
1,5,5,3,0,0,12,265.935134155986,2.7879026349844693
1,5,5,3,0,1,12,268.55039794318225,2.624431547507166
1,5,5,3,0,2,12,1944.5265785294655,31584077270638.92
1,5,5,3,0,3,12,248.36160124196914,64.39341244081047
1,5,5,3,1,0,12,214.92577352652447,5.435707896119286
1,5,5,3,1,1,12,226.04607387761232,7.259222184541315
1,5,5,3,1,2,12,24.0,511940217099012.9
1,5,5,3,1,3,12,200.12309903734078,4.455053581531534
1,5,5,3,2,0,12,164.86290408377494,1.6596081544144115
1,5,5,3,2,1,12,176.63909011365968,29.332986728830686
1,5,5,3,2,2,12,212.7989000268683,64.0043202017744
1,5,5,3,2,3,12,154.68869878448956,50.09825129982226
2,0,0,0,0,0,12,451.67075626388123,22.287967512178323
2,0,0,0,0,1,12,376.6252305346708,13.828204209133899
2,0,0,0,0,2,12,3055.549305054352,398.2843499897772
2,0,0,0,0,3,12,272.8684077116377,5.760840709618017
2,0,0,0,1,0,12,292.71077160060673,1.5498691125634088
2,0,0,0,1,1,12,249.5514432654643,1.6283577420590316
2,0,0,0,1,2,12,2228.1368097557115,504.42832606541805
2,0,0,0,1,3,12,176.4635131673118,1.5335232742729206
2,0,0,0,2,0,12,312.63964040799874,2.2597019941112944
2,0,0,0,2,1,12,228.52644726664775,1.463708341321224
2,0,0,0,2,2,12,172.45811985647896,1.3769995024151138
2,0,0,0,2,3,12,131.11218866974747,1.4030883289879497
2,0,0,1,0,0,12,294.615386058686,1.5881350332254567
2,0,0,1,0,1,12,291.68066646178215,1.646061536942974
2,0,0,1,0,2,12,2315.1256639985277,6.882012650145809
2,0,0,1,0,3,12,223.40772229052564,1.6035895499031452
2,0,0,1,1,0,12,247.83632803406084,1.5957275096410461
2,0,0,1,1,1,12,249.29115333447257,1.6228192115698383
2,0,0,1,1,2,12,2233.7602349177473,664.5306401132693
2,0,0,1,1,3,12,178.4208814763905,1.5378287578834626
2,0,0,1,2,0,12,244.38985831309364,1.8243265987082486
2,0,0,1,2,1,12,224.89203984160278,1.3723453726622175
2,0,0,1,2,2,12,181.11388077655909,1.3420898092307394
2,0,0,1,2,3,12,129.2524614407743,1.4470526230310286
2,0,0,2,0,0,12,249.791237093988,1.6271970647494485
2,0,0,2,0,1,12,251.41580364496912,1.643348849140204
2,0,0,2,0,2,12,2146.423658968093,5.974738362239687
2,0,0,2,0,3,12,224.08417234548295,1.6062034799010745
2,0,0,2,1,0,12,214.04646315373495,1.6308641295744768
2,0,0,2,1,1,12,215.15930073643503,1.6158970968758979
2,0,0,2,1,2,12,2001.8867871997668,1.5920535863222118
2,0,0,2,1,3,12,174.44747182413573,1.4977911962546517
2,0,0,2,2,0,12,180.65745997816933,1.4741584075149108
2,0,0,2,2,1,12,175.0106827743838,1.5095883166311543
2,0,0,2,2,2,12,177.00943517665982,1.5022594082866438
2,0,0,2,2,3,12,128.04487739644355,1.4919554401188058
2,0,0,3,0,0,12,216.04615312070987,1.6278942081319534
2,0,0,3,0,1,12,217.51898851898702,1.5985421105948654
2,0,0,3,0,2,12,2120.001966024963,3.9802472332412866
2,0,0,3,0,3,12,217.62236099349394,1.5112479274360264
2,0,0,3,1,0,12,171.95089154908442,1.5481608974475694
2,0,0,3,1,1,12,171.20377809936096,1.6143215409197273
2,0,0,3,1,2,12,171.41053992196908,1.5623233026681933
2,0,0,3,1,3,12,170.3782785342293,1.4536450338639817
2,0,0,3,2,0,12,118.98400764752644,1.800508672306939
2,0,0,3,2,1,12,119.15609066169178,1.7988861036369541
2,0,0,3,2,2,12,119.9132990838625,1.7375781321722121
2,0,0,3,2,3,12,121.66111823165743,1.7542768683415517
2,0,1,0,0,0,12,447.88683428249107,19.041853651993197
2,0,1,0,0,1,12,374.4505055458957,13.367834692058555
2,0,1,0,0,2,12,3111.8326395111235,318.7169974742998
2,0,1,0,0,3,12,270.94336926472664,6.03624592812022
2,0,1,0,1,0,12,291.6364399521658,1.5420826778804968
2,0,1,0,1,1,12,246.59166953190925,1.5748391908090933
2,0,1,0,1,2,12,2341.1237772756804,492.7459352218264
2,0,1,0,1,3,12,171.41725050486562,1.5285464503025956
2,0,1,0,2,0,12,309.6888434553239,2.262313319607747
2,0,1,0,2,1,12,225.28279468165712,1.450460110209617
2,0,1,0,2,2,12,168.95736861701783,1.4083002414502255
2,0,1,0,2,3,12,126.9439493480761,1.3662608813357635
2,0,1,1,0,0,12,291.0123625740282,1.4512823708706988
2,0,1,1,0,1,12,283.8008424816097,1.6645764967152699
2,0,1,1,0,2,12,2381.8903526202407,7.635299690695173
2,0,1,1,0,3,12,214.82675851914706,2.020835205387749
2,0,1,1,1,0,12,248.25056280300544,1.586237750323299
2,0,1,1,1,1,12,249.79008629515465,1.6101019487374741
2,0,1,1,1,2,12,2346.9277392783856,533.9745072130481
2,0,1,1,1,3,12,172.51675432425196,1.5561186219271455
2,0,1,1,2,0,12,243.9149118258307,1.811007178082367
2,0,1,1,2,1,12,224.80969002505853,1.3498121985886125
2,0,1,1,2,2,12,178.08435608745523,1.3220393546700226
2,0,1,1,2,3,12,125.59667014686323,1.4152665612725301
2,0,1,2,0,0,12,244.07327361980384,1.5164505852925847
2,0,1,2,0,1,12,243.95491276659675,1.7434259710577396
2,0,1,2,0,2,12,2433.8593570686767,5.111251732910764
2,0,1,2,0,3,12,213.3810823444412,1.936220184968157
2,0,1,2,1,0,12,211.6674510153178,1.614608177482888
2,0,1,2,1,1,12,213.65127516876092,1.6109840640212887
2,0,1,2,1,2,12,2198.9156371878353,1.5776195876282002
2,0,1,2,1,3,12,171.07810018987539,1.5491239639791106
2,0,1,2,2,0,12,180.75166718822803,1.4662588336369549
2,0,1,2,2,1,12,176.36336347427877,1.4579985912950348
2,0,1,2,2,2,12,178.29760835847907,1.4043575066574303
2,0,1,2,2,3,12,128.01146102356057,1.4046278692389915
2,0,1,3,0,0,12,208.5652988340955,1.6645602888607947
2,0,1,3,0,1,12,210.6690301521301,1.6029603302333666
2,0,1,3,0,2,12,2001.1389522452666,4.080453009715713
2,0,1,3,0,3,12,209.93131199043006,1.704088326531034
2,0,1,3,1,0,12,169.90148520696883,1.6027299678180824
2,0,1,3,1,1,12,172.52245526817993,1.6036126479046848
2,0,1,3,1,2,12,173.16858241872637,1.5513318413678472
2,0,1,3,1,3,12,172.33928479721988,1.444676917753339
2,0,1,3,2,0,12,121.65957611181233,1.717141853224801
2,0,1,3,2,1,12,121.79490951356871,1.7185798027620502
2,0,1,3,2,2,12,120.17003737694402,1.7991919554905518
2,0,1,3,2,3,12,122.02422238431788,1.801565282919238
2,0,2,0,0,0,12,445.49926998543185,18.637659284473358
2,0,2,0,0,1,12,370.0696145829189,13.89415956448102
2,0,2,0,0,2,12,3220.0778554720287,431.8651839681462
2,0,2,0,0,3,12,269.5420501901158,5.67290174162252
2,0,2,0,1,0,12,287.22793339170386,1.5254168333628717
2,0,2,0,1,1,12,228.19288088216894,1.4759645726502082
2,0,2,0,1,2,12,5469.513634929637,9.677837781971188e+39
2,0,2,0,1,3,12,152.43683126630577,1.6409143248397868
2,0,2,0,2,0,12,308.67073044609236,2.0231778483821077
2,0,2,0,2,1,12,223.5776727027186,1.450359862802535
2,0,2,0,2,2,12,165.88800593362694,1.3086236809327514
2,0,2,0,2,3,12,125.87279548942631,1.3491266626171936
2,0,2,1,0,0,12,292.86577152780654,1.473234525714927
2,0,2,1,0,1,12,284.7445442731249,1.6184352665501776
2,0,2,1,0,2,12,2500.591612375115,6.7104376049059935
2,0,2,1,0,3,12,211.16949508228748,1.6434658859850866
2,0,2,1,1,0,12,244.16507119204775,1.5472370453808761
2,0,2,1,1,1,12,233.50221090359867,1.6847542067075403
2,0,2,1,1,2,12,687.1711876659948,2.1627023284558118e+21
2,0,2,1,1,3,12,154.93850219110263,1.6427176540674424
2,0,2,1,2,0,12,244.34695762693366,1.7295143017918775
2,0,2,1,2,1,12,223.18716808041933,1.3462407645552417
2,0,2,1,2,2,12,173.50030267360322,1.3028004121133445
2,0,2,1,2,3,12,123.83860536358796,1.4083612587427115
2,0,2,2,0,0,12,245.5577116811974,1.5418774946911444
2,0,2,2,0,1,12,246.6766891473556,1.6160390461151857
2,0,2,2,0,2,12,2551.84671423968,7.715040839149315
2,0,2,2,0,3,12,206.7476501685815,1.561161144336984
2,0,2,2,1,0,12,198.6682215242684,1.5515959940603448
2,0,2,2,1,1,12,200.38958990365882,1.6760778529527471
2,0,2,2,1,2,12,3685.5434308324197,567335902.1403224
2,0,2,2,1,3,12,151.0991504528113,1.4744093974971484
2,0,2,2,2,0,12,182.21865746041382,1.4643715209369277
2,0,2,2,2,1,12,178.00566900360738,1.479156571533888
2,0,2,2,2,2,12,175.9071340730377,1.380340720668568
2,0,2,2,2,3,12,124.18462845166908,1.4391926446462373
2,0,2,3,0,0,12,203.93699525425498,1.5499942291738165
2,0,2,3,0,1,12,202.04941494295537,1.5140656976635938
2,0,2,3,0,2,12,2077.585369724207,4.5506445787858825
2,0,2,3,0,3,12,203.7181246960704,1.6012543665250991
2,0,2,3,1,0,12,154.17635360082934,1.5005744737313782
2,0,2,3,1,1,12,169.84165151300905,1.7500317656308473
2,0,2,3,1,2,12,172.08965756954888,1.748810762776938
2,0,2,3,1,3,12,151.333416366892,1.8339256588610118
2,0,2,3,2,0,12,120.93155864612324,1.8170367506009137
2,0,2,3,2,1,12,121.79203354993972,1.8399644503157304
2,0,2,3,2,2,12,122.1595255849743,1.800898041871863
2,0,2,3,2,3,12,121.76253137707378,1.803132508140828
2,0,3,0,0,0,12,448.3493717945041,8.840155740482652
2,0,3,0,0,1,12,372.6326462603414,5.657850191064224
2,0,3,0,0,2,12,3470.2690810806394,646035.6006713931
2,0,3,0,0,3,12,259.2328017387966,7.642094254616421
2,0,3,0,1,0,12,285.5636443929279,1.52008558883153
2,0,3,0,1,1,12,225.17633145105088,1.4342905184954267
2,0,3,0,1,2,12,2462.9504166094443,801.9011291440496
2,0,3,0,1,3,12,150.98668975287762,1.5883421530689357
2,0,3,0,2,0,12,304.5037998736886,2.0586277215155873
2,0,3,0,2,1,12,222.36264567411467,1.4549430789738529
2,0,3,0,2,2,12,165.35462420784748,1.298849381928835
2,0,3,0,2,3,12,125.83479479519599,1.2993967976063059
2,0,3,1,0,0,12,294.05945275197723,1.4329881309871766
2,0,3,1,0,1,12,271.6577874598848,1.338164928862416
2,0,3,1,0,2,12,2415.792512442922,93746.78779535
2,0,3,1,0,3,12,214.84194189151378,1.7570152170940223
2,0,3,1,1,0,12,244.2562673240272,1.5416115705052542
2,0,3,1,1,1,12,227.33488454093242,1.4955416607405772
2,0,3,1,1,2,12,2468.3189141445346,1002.071877819765
2,0,3,1,1,3,12,157.0608887878314,1.8734272728953172
2,0,3,1,2,0,12,246.19936760492925,1.7584140492628955
